origine_dati,tipo,nome,data,data_intera,luogo,lat,lng,citta,regione,nazione,autori_evento,morte,vittime,descrizione,NAME
cdec,vittima della Shoah,"Cadranel, Comprada",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Cadranel, Comprada"
cdec,vittima della Shoah,"Cadranel, Lea",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Cadranel, Lea"
cdec,vittima della Shoah,"Cadranel, Miru",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Cadranel, Miru"
cdec,vittima della Shoah,"Cadranel, Rachele",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Cadranel, Rachele"
cdec,vittima della Shoah,"Camhi, Simha",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Camhi, Simha"
cdec,vittima della Shoah,"Capelluto, Adele",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Adele"
cdec,vittima della Shoah,"Capelluto, Alberto Giuseppe",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Alberto Giuseppe"
cdec,vittima della Shoah,"Capelluto, Bulissa",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Bulissa"
cdec,vittima della Shoah,"Capelluto, Bulissa",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Bulissa"
cdec,vittima della Shoah,"Capelluto, Daniele",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Daniele"
cdec,vittima della Shoah,"Capelluto, Davide",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Davide"
cdec,vittima della Shoah,"Capelluto, Davide",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in viaggio,1,Auschwitz,"Capelluto, Davide"
cdec,vittima della Shoah,"Capelluto, Diamante",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Diamante"
cdec,vittima della Shoah,"Capelluto, Dora",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Dora"
cdec,vittima della Shoah,"Capelluto, Eleonora",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Eleonora"
cdec,vittima della Shoah,"Capelluto, Elia",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Elia"
cdec,vittima della Shoah,"Capelluto, Estherina",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Estherina"
cdec,vittima della Shoah,"Capelluto, Estrella",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Estrella"
cdec,vittima della Shoah,"Capelluto, Fortunata",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Fortunata"
cdec,vittima della Shoah,"Capelluto, Giacobbe",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Giacobbe"
cdec,vittima della Shoah,"Capelluto, Giacobbe",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Giacobbe"
cdec,vittima della Shoah,"Capelluto, Giacobbe Giacomo",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Giacobbe Giacomo"
cdec,vittima della Shoah,"Capelluto, Giamila",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Giamila"
cdec,vittima della Shoah,"Capelluto, Giannetta",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Giannetta"
cdec,vittima della Shoah,"Capelluto, Giulia Gioia",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Giulia Gioia"
cdec,vittima della Shoah,"Capelluto, Giuseppe",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Giuseppe"
cdec,vittima della Shoah,"Capelluto, Giuseppe",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Giuseppe"
cdec,vittima della Shoah,"Capelluto, Giuseppe",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Giuseppe"
cdec,vittima della Shoah,"Capelluto, Guidalia",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Guidalia"
cdec,vittima della Shoah,"Capelluto, Haim",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Haim"
cdec,vittima della Shoah,"Capelluto, Herzel Ascer",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Herzel Ascer"
cdec,vittima della Shoah,"Capelluto, Isacco",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Isacco"
cdec,vittima della Shoah,"Capelluto, Isacco",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Capelluto, Isacco"
cdec,vittima della Shoah,"Capelluto, Isacco",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Capelluto, Isacco"
cdec,vittima della Shoah,"Capelluto, Lea",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Lea"
cdec,vittima della Shoah,"Capelluto, Lea",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Capelluto, Lea"
cdec,vittima della Shoah,"Capelluto, Lea Lucia",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Lea Lucia"
cdec,vittima della Shoah,"Capelluto, Leone",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Capelluto, Leone"
cdec,vittima della Shoah,"Capelluto, Maria",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Maria"
cdec,vittima della Shoah,"Capelluto, Maria",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Capelluto, Maria"
cdec,vittima della Shoah,"Capelluto, Maria Bohora",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Capelluto, Maria Bohora"
cdec,vittima della Shoah,"Capelluto, Matilde",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Matilde"
cdec,vittima della Shoah,"Capelluto, Matilde",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Matilde"
cdec,vittima della Shoah,"Capelluto, Matilde",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Capelluto, Matilde"
cdec,vittima della Shoah,"Capelluto, Matilde",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Capelluto, Matilde"
cdec,vittima della Shoah,"Capelluto, Matilde",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Capelluto, Matilde"
cdec,vittima della Shoah,"Capelluto, Matilde",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Capelluto, Matilde"
cdec,vittima della Shoah,"Capelluto, Matilde",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Capelluto, Matilde"
cdec,vittima della Shoah,"Capelluto, Mazaltov",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Mazaltov"
cdec,vittima della Shoah,"Capelluto, Moise",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Capelluto, Moise"
cdec,vittima della Shoah,"Capelluto, Mussani",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Capelluto, Mussani"
cdec,vittima della Shoah,"Capelluto, Nissim",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Nissim"
cdec,vittima della Shoah,"Capelluto, Nissim",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Nissim"
cdec,vittima della Shoah,"Capelluto, Nissim",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Capelluto, Nissim"
cdec,vittima della Shoah,"Capelluto, Nissim",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Capelluto, Nissim"
cdec,vittima della Shoah,"Capelluto, Rabeno",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Rabeno"
cdec,vittima della Shoah,"Capelluto, Rachele",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Rachele"
cdec,vittima della Shoah,"Capelluto, Rachele",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Rachele"
cdec,vittima della Shoah,"Capelluto, Rachele",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Rachele"
cdec,vittima della Shoah,"Capelluto, Rachele",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Rachele"
cdec,vittima della Shoah,"Capelluto, Rachele",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Capelluto, Rachele"
cdec,vittima della Shoah,"Capelluto, Raffaele",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Raffaele"
cdec,vittima della Shoah,"Capelluto, Raimondo",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Raimondo"
cdec,vittima della Shoah,"Capelluto, Rebecca",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Rebecca"
cdec,vittima della Shoah,"Capelluto, Rebecca",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Rebecca"
cdec,vittima della Shoah,"Capelluto, Rebecca",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Rebecca"
cdec,vittima della Shoah,"Capelluto, Rebecca",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Capelluto, Rebecca"
cdec,vittima della Shoah,"Capelluto, Rebecca",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Capelluto, Rebecca"
cdec,vittima della Shoah,"Capelluto, Regina",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Capelluto, Regina"
cdec,vittima della Shoah,"Capelluto, Renata",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Capelluto, Renata"
cdec,vittima della Shoah,"Capelluto, Renata",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Capelluto, Renata"
cdec,vittima della Shoah,"Capelluto, Roberto Ruben",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Capelluto, Roberto Ruben"
cdec,vittima della Shoah,"Capelluto, Rosa",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Rosa"
cdec,vittima della Shoah,"Capelluto, Rosa",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Rosa"
cdec,vittima della Shoah,"Capelluto, Rosa",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Rosa"
cdec,vittima della Shoah,"Capelluto, Rosa",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,rastrellamento,1,Auschwitz,"Capelluto, Rosa"
cdec,vittima della Shoah,"Capelluto, Ruben",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Ruben"
cdec,vittima della Shoah,"Capelluto, Salvatore",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Salvatore"
cdec,vittima della Shoah,"Capelluto, Salvatore",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Salvatore"
cdec,vittima della Shoah,"Capelluto, Salvo",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Salvo"
cdec,vittima della Shoah,"Capelluto, Samuele",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Samuele"
cdec,vittima della Shoah,"Capelluto, Samuele",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Samuele"
cdec,vittima della Shoah,"Capelluto, Sara",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Sara"
cdec,vittima della Shoah,"Capelluto, Sol",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Sol"
cdec,vittima della Shoah,"Capelluto, Sol",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Sol"
cdec,vittima della Shoah,"Capelluto, Susanna",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Susanna"
cdec,vittima della Shoah,"Capelluto, Tamar Bohora",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Tamar Bohora"
cdec,vittima della Shoah,"Capelluto, Violetta",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Violetta"
cdec,vittima della Shoah,"Capelluto, Violetta",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Violetta"
cdec,vittima della Shoah,"Capelluto, Vittoria",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Vittoria"
cdec,vittima della Shoah,"Capelluto, Vittoria Vida",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Vittoria Vida"
cdec,vittima della Shoah,"Capelluto, Vittorio Haim",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capelluto, Vittorio Haim"
cdec,vittima della Shoah,"Capuia, Dora",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capuia, Dora"
cdec,vittima della Shoah,"Capuia, Jeuda Leon",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capuia, Jeuda Leon"
cdec,vittima della Shoah,"Capuia, Nissim",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capuia, Nissim"
cdec,vittima della Shoah,"Capuia, Roberto",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capuia, Roberto"
cdec,vittima della Shoah,"Capuia, Signorù",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Capuia, Signorù"
cdec,vittima della Shoah,"Chami, Simha",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Chami, Simha"
cdec,vittima della Shoah,"Ciggian, Anna",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Ciggian, Anna"
cdec,vittima della Shoah,"Codron, Alessandro",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Codron, Alessandro"
cdec,vittima della Shoah,"Codron, Elsa",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Codron, Elsa"
cdec,vittima della Shoah,"Codron, Esther",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Codron, Esther"
cdec,vittima della Shoah,"Codron, Hitzkia",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Codron, Hitzkia"
cdec,vittima della Shoah,"Codron, Laura",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Codron, Laura"
cdec,vittima della Shoah,"Codron, Leone",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Codron, Leone"
cdec,vittima della Shoah,"Codron, Lina",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Codron, Lina"
cdec,vittima della Shoah,"Codron, Maria",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Codron, Maria"
cdec,vittima della Shoah,"Codron, Maria",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Codron, Maria"
cdec,vittima della Shoah,"Codron, Maurizio Mosè",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Codron, Maurizio Mosè"
cdec,vittima della Shoah,"Codron, Nissim",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Codron, Nissim"
cdec,vittima della Shoah,"Codron, Rachele",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Codron, Rachele"
cdec,vittima della Shoah,"Codron, Rachele",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Codron, Rachele"
cdec,vittima della Shoah,"Codron, Ruben Bension",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Codron, Ruben Bension"
cdec,vittima della Shoah,"Codron, Sipurà",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Codron, Sipurà"
cdec,vittima della Shoah,"Coen, Aharon",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Coen, Aharon"
cdec,vittima della Shoah,"Coen, Asher",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Coen, Asher"
cdec,vittima della Shoah,"Coen, Baruh",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Coen, Baruh"
cdec,vittima della Shoah,"Coen, Bella",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Coen, Bella"
cdec,vittima della Shoah,"Coen, Diana",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Coen, Diana"
cdec,vittima della Shoah,"Coen, Eliakim",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Coen, Eliakim"
cdec,vittima della Shoah,"Coen, Eliakim",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Coen, Eliakim"
cdec,vittima della Shoah,"Coen, Elisa Bulì",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Coen, Elisa Bulì"
cdec,vittima della Shoah,"Coen, Esther",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Coen, Esther"
cdec,vittima della Shoah,"Coen, Giacobbe",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,nn,"Coen, Giacobbe"
cdec,vittima della Shoah,"Coen, Giacobbe",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Coen, Giacobbe"
cdec,vittima della Shoah,"Coen, Giacobbe Giacomo",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Coen, Giacobbe Giacomo"
cdec,vittima della Shoah,"Coen, Giacomo",1944-07-23,23 luglio 1944,Rodi,36.210262,27.960164,Aegean,Aegean,Greece,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Coen, Giacomo"
