origine_dati,tipo,nome,data,data_intera,luogo,lat,lng,citta,regione,nazione,autori_evento,morte,vittime,descrizione,NAME
last_letters,partigiano,"Sola, Elia",1945-03-06,6 marzo 1945,"Piazza Parrocchia, Piazza Nuova e Via Bene Vagienna",44.478776,7.879594,Cuneo,Piemonte,Italia,nazifascisti,fucilazione,1,"Il 29 dicembre 1944 è catturato dai tedeschi mentre si reca al funerale di un amico, ed incarcerato nella Caserma Galliano di Mondovì. Il 6 febbraio 1945 è condotto a Ceva con altri detenuti, e rinchiuso nella caserma degli Alpini. Condannato a morte, è nuovamente trasferito, ed imprigionato nel castello di Carrù. La sentenza viene sospesa grazie ad uno scambio di prigionieri, ma Elia Sola non è tra coloro che vengono liberati. Il 6 marzo 1944, per rappresaglia ad un attentato partigiano, è fucilato dai nazifascisti.","Sola, Elia"
last_letters,partigiano,"Bravin, Giuseppe",1945-04-25,25 aprile 1945,Barriera di Milano,45.091508,7.697764,Torino,Piemonte,Italia,nazifascisti,impiccagione,1,"Catturato in seguito all'azione alla Centrale di radio trasmissioni nazifascista situata presso il fiume Stura, Giuseppe Bravin è trattenuto per oltre due mesi, periodo durante il quale subisce ripetuti interrogatori e torture.","Bravin, Giuseppe"
last_letters,partigiano,"Bravin, Giuseppe",1945-04-25,25 aprile 1945,Barriera di Milano,45.091508,7.697764,Torino,Piemonte,Italia,nazifascisti,impiccagione,1,"Catturato in seguito all'azione alla Centrale di radio trasmissioni nazifascista situata presso il fiume Stura, Giuseppe Bravin è trattenuto per oltre due mesi, periodo durante il quale subisce ripetuti interrogatori e torture.","Bravin, Giuseppe"
last_letters,partigiano,"Parussa, Luigi",1944-04-02,2 aprile 1944,Pian del Lot,45.037728,7.710413,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,"Membro delle SAP dell'11a Brigata Garibaldi operante a Torino, Luigi Parussa viene arrestato il 22 marzo 1944. Rinchiuso nelle Carceri Nuove, affamato e percosso, vaglia l'ipotesi di potersi arruolare per evitare la prigione e la fucilazione. Purtroppo, il 2 aprile dello stesso anno, viene prelevato dalla cella e fucilato a Pian del Lot con altri 26 prigionieri ","Parussa, Luigi"
last_letters,partigiano,"Parussa, Luigi",1944-04-02,2 aprile 1944,Pian del Lot,45.037728,7.710413,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,"Membro delle SAP dell'11a Brigata Garibaldi operante a Torino, Luigi Parussa viene arrestato il 22 marzo 1944. Rinchiuso nelle Carceri Nuove, affamato e percosso, vaglia l'ipotesi di potersi arruolare per evitare la prigione e la fucilazione. Purtroppo, il 2 aprile dello stesso anno, viene prelevato dalla cella e fucilato a Pian del Lot con altri 26 prigionieri ","Parussa, Luigi"
last_letters,partigiano,"Parussa, Luigi",1944-04-02,2 aprile 1944,Pian del Lot,45.037728,7.710413,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,"Membro delle SAP dell'11a Brigata Garibaldi operante a Torino, Luigi Parussa viene arrestato il 22 marzo 1944. Rinchiuso nelle Carceri Nuove, affamato e percosso, vaglia l'ipotesi di potersi arruolare per evitare la prigione e la fucilazione. Purtroppo, il 2 aprile dello stesso anno, viene prelevato dalla cella e fucilato a Pian del Lot con altri 26 prigionieri ","Parussa, Luigi"
last_letters,partigiano,"Parussa, Luigi",1944-04-02,2 aprile 1944,Pian del Lot,45.037728,7.710413,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,"Membro delle SAP dell'11a Brigata Garibaldi operante a Torino, Luigi Parussa viene arrestato il 22 marzo 1944. Rinchiuso nelle Carceri Nuove, affamato e percosso, vaglia l'ipotesi di potersi arruolare per evitare la prigione e la fucilazione. Purtroppo, il 2 aprile dello stesso anno, viene prelevato dalla cella e fucilato a Pian del Lot con altri 26 prigionieri ","Parussa, Luigi"
last_letters,partigiano,"Palombini, Luigi",1945-03-10,10 marzo 1945,Ponte Chisone,44.866561,7.33213,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,"Rastrellato dai nazifascisti il 27 febbraio 1945, mentre cerca di aiutare un compagno ferito, è immediatamente trasferito alla caserma dei Carabinieri di Pinerolo. Nel pomeriggio del 10 marzo è fucilato in località Ponte Chisone, assieme ad altri 6 partigiani.","Palombini, Luigi"
last_letters,partigiano,"Giallorenzo, Raffaele",1945-03-10,10 marzo 1945,Ponte Chisone,44.866561,7.33213,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,Le Brigate Nere di Pinerolo lo catturano il 3 gennaio 1945 e lo incarcerano nella locale caserma dei Carabinieri. Il 10 marzo è trasportato a Ponte Chisone con altri 6 detenuti e fucilato da un plotone composto da Brigate Nere e tedeschi.,"Giallorenzo, Raffaele"
last_letters,partigiano,"Giallorenzo, Raffaele",1945-03-10,10 marzo 1945,Ponte Chisone,44.866561,7.33213,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,Le Brigate Nere di Pinerolo lo catturano il 3 gennaio 1945 e lo incarcerano nella locale caserma dei Carabinieri. Il 10 marzo è trasportato a Ponte Chisone con altri 6 detenuti e fucilato da un plotone composto da Brigate Nere e tedeschi.,"Giallorenzo, Raffaele"
last_letters,partigiano,"Lossani, Mario",1945-03-10,10 marzo 1945,Ponte Chisone,44.866561,7.33213,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,"Arrestato dai fascisti tra il 21 e il 22 febbraio, a causa di una delazione, Mario Lossani viene sottoposto a varie sevizie per mano di elementi della Divisione Littorio. Consegnato ai tedeschi, viene giudicato da un loro tribunale il 5 marzo 1945 e condannato a morte. Cinque giorni dopo, la sentenza viene eseguita a Ponte Chisone.","Lossani, Mario"
last_letters,partigiano,"Monnet, Luigi Ernesto",1945-03-10,10 marzo 1945,Ponte Chisone,44.866561,7.33213,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,"Ferito ad un polmone nel corso di un combattimento, viene catturato alcuni giorni più tardi (il 19 febbraio per l'esattezza) a Campiglione (TO), durante un rastrellamento delle Brigate Nere. Prigioniero dapprima alla Casa Littoria di Pinerolo, è poi consegnato ai nazisti che lo processano il 5 marzo. Condannato a morte, è fucilato a Ponte Chisone il pomeriggio del 10 marzo.","Monnet, Luigi Ernesto"
last_letters,partigiano,"Monnet, Luigi Ernesto",1945-03-10,10 marzo 1945,Ponte Chisone,44.866561,7.33213,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,"Ferito ad un polmone nel corso di un combattimento, viene catturato alcuni giorni più tardi (il 19 febbraio per l'esattezza) a Campiglione (TO), durante un rastrellamento delle Brigate Nere. Prigioniero dapprima alla Casa Littoria di Pinerolo, è poi consegnato ai nazisti che lo processano il 5 marzo. Condannato a morte, è fucilato a Ponte Chisone il pomeriggio del 10 marzo.","Monnet, Luigi Ernesto"
last_letters,partigiano,"Genre, Gino",1945-03-10,10 marzo 1945,Ponte Chisone,44.866561,7.33213,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,"Catturato assieme al fratello Ugo il 26 gennaio 1945, mentre si trova nella zona di Torre Pellice. I tedeschi che li hanno presi, li consegnano entrambi alle Brigate Nere di Pinerolo. Dinanzi alla prospettiva di grazia per uno dei due (con conseguente deportazione in Germania), Ugo e Gino rifiutano e decidono di condividere l'identico destino. Saranno fucilati a Ponte Chisone il 10 marzo, assieme ad altri 5 prigionieri.","Genre, Gino"
last_letters,partigiano,"Genre, Ugo",1945-03-10,10 marzo 1945,Ponte Chisone,44.866561,7.33213,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,"Catturato assieme al fratello maggiore Gino il 26 gennaio 1945, mentre si trova nella zona di Torre Pellice. I tedeschi che li hanno presi, li consegnano entrambi alle Brigate Nere di Pinerolo. Dinanzi alla prospettiva di grazia per uno dei due (con conseguente deportazione in Germania), Ugo e Gino rifiutano e decidono di condividere l'identico destino. Saranno fucilati a Ponte Chisone il 10 marzo, assieme ad altri 5 prigionieri.","Genre, Ugo"
last_letters,partigiano,"Genre, Ugo",1945-03-10,10 marzo 1945,Ponte Chisone,44.866561,7.33213,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,"Catturato assieme al fratello maggiore Gino il 26 gennaio 1945, mentre si trova nella zona di Torre Pellice. I tedeschi che li hanno presi, li consegnano entrambi alle Brigate Nere di Pinerolo. Dinanzi alla prospettiva di grazia per uno dei due (con conseguente deportazione in Germania), Ugo e Gino rifiutano e decidono di condividere l'identico destino. Saranno fucilati a Ponte Chisone il 10 marzo, assieme ad altri 5 prigionieri.","Genre, Ugo"
last_letters,partigiano,"Giallorenzo, Raffaele",1945-03-10,10 marzo 1945,Ponte Chisone,44.866561,7.33213,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,Le Brigate Nere di Pinerolo lo catturano il 3 gennaio 1945 e lo incarcerano nella locale caserma dei Carabinieri. Il 10 marzo è trasportato a Ponte Chisone con altri 6 detenuti e fucilato da un plotone composto da Brigate Nere e tedeschi.,"Giallorenzo, Raffaele"
last_letters,partigiano,"Giallorenzo, Raffaele",1945-03-10,10 marzo 1945,Ponte Chisone,44.866561,7.33213,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,Le Brigate Nere di Pinerolo lo catturano il 3 gennaio 1945 e lo incarcerano nella locale caserma dei Carabinieri. Il 10 marzo è trasportato a Ponte Chisone con altri 6 detenuti e fucilato da un plotone composto da Brigate Nere e tedeschi.,"Giallorenzo, Raffaele"
last_letters,partigiano,"Giallorenzo, Raffaele",1945-03-10,10 marzo 1945,Ponte Chisone,44.866561,7.33213,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,Le Brigate Nere di Pinerolo lo catturano il 3 gennaio 1945 e lo incarcerano nella locale caserma dei Carabinieri. Il 10 marzo è trasportato a Ponte Chisone con altri 6 detenuti e fucilato da un plotone composto da Brigate Nere e tedeschi.,"Giallorenzo, Raffaele"
last_letters,partigiano,"Monnet, Luigi Ernesto",1945-03-10,10 marzo 1945,Ponte Chisone,44.866561,7.33213,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,"Ferito ad un polmone nel corso di un combattimento, viene catturato alcuni giorni più tardi (il 19 febbraio per l'esattezza) a Campiglione (TO), durante un rastrellamento delle Brigate Nere. Prigioniero dapprima alla Casa Littoria di Pinerolo, è poi consegnato ai nazisti che lo processano il 5 marzo. Condannato a morte, è fucilato a Ponte Chisone il pomeriggio del 10 marzo.","Monnet, Luigi Ernesto"
last_letters,partigiano,"Monnet, Luigi Ernesto",1945-03-10,10 marzo 1945,Ponte Chisone,44.866561,7.33213,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,"Ferito ad un polmone nel corso di un combattimento, viene catturato alcuni giorni più tardi (il 19 febbraio per l'esattezza) a Campiglione (TO), durante un rastrellamento delle Brigate Nere. Prigioniero dapprima alla Casa Littoria di Pinerolo, è poi consegnato ai nazisti che lo processano il 5 marzo. Condannato a morte, è fucilato a Ponte Chisone il pomeriggio del 10 marzo.","Monnet, Luigi Ernesto"
last_letters,partigiano,"Monnet, Luigi Ernesto",1945-03-10,10 marzo 1945,Ponte Chisone,44.866561,7.33213,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,"Ferito ad un polmone nel corso di un combattimento, viene catturato alcuni giorni più tardi (il 19 febbraio per l'esattezza) a Campiglione (TO), durante un rastrellamento delle Brigate Nere. Prigioniero dapprima alla Casa Littoria di Pinerolo, è poi consegnato ai nazisti che lo processano il 5 marzo. Condannato a morte, è fucilato a Ponte Chisone il pomeriggio del 10 marzo.","Monnet, Luigi Ernesto"
last_letters,partigiano,"Monnet, Luigi Ernesto",1945-03-10,10 marzo 1945,Ponte Chisone,44.866561,7.33213,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,"Ferito ad un polmone nel corso di un combattimento, viene catturato alcuni giorni più tardi (il 19 febbraio per l'esattezza) a Campiglione (TO), durante un rastrellamento delle Brigate Nere. Prigioniero dapprima alla Casa Littoria di Pinerolo, è poi consegnato ai nazisti che lo processano il 5 marzo. Condannato a morte, è fucilato a Ponte Chisone il pomeriggio del 10 marzo.","Monnet, Luigi Ernesto"
last_letters,partigiano,"Monnet, Luigi Ernesto",1945-03-10,10 marzo 1945,Ponte Chisone,44.866561,7.33213,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,"Ferito ad un polmone nel corso di un combattimento, viene catturato alcuni giorni più tardi (il 19 febbraio per l'esattezza) a Campiglione (TO), durante un rastrellamento delle Brigate Nere. Prigioniero dapprima alla Casa Littoria di Pinerolo, è poi consegnato ai nazisti che lo processano il 5 marzo. Condannato a morte, è fucilato a Ponte Chisone il pomeriggio del 10 marzo.","Monnet, Luigi Ernesto"
last_letters,partigiano,"Palombini, Luigi",1945-03-10,10 marzo 1945,Ponte Chisone,44.866561,7.33213,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,"Rastrellato dai nazifascisti il 27 febbraio 1945, mentre cerca di aiutare un compagno ferito, è immediatamente trasferito alla caserma dei Carabinieri di Pinerolo. Nel pomeriggio del 10 marzo è fucilato in località Ponte Chisone, assieme ad altri 6 partigiani.","Palombini, Luigi"
last_letters,partigiano,"Palombini, Luigi",1945-03-10,10 marzo 1945,Ponte Chisone,44.866561,7.33213,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,"Rastrellato dai nazifascisti il 27 febbraio 1945, mentre cerca di aiutare un compagno ferito, è immediatamente trasferito alla caserma dei Carabinieri di Pinerolo. Nel pomeriggio del 10 marzo è fucilato in località Ponte Chisone, assieme ad altri 6 partigiani.","Palombini, Luigi"
last_letters,partigiano,"Palombini, Luigi",1945-03-10,10 marzo 1945,Ponte Chisone,44.866561,7.33213,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,"Rastrellato dai nazifascisti il 27 febbraio 1945, mentre cerca di aiutare un compagno ferito, è immediatamente trasferito alla caserma dei Carabinieri di Pinerolo. Nel pomeriggio del 10 marzo è fucilato in località Ponte Chisone, assieme ad altri 6 partigiani.","Palombini, Luigi"
last_letters,partigiano,"Gatto, Riccardo",1945-03-06,6 marzo 1945,Stazione ferroviaria di Pinerolo,44.888996,7.337482,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,"Catturato il 4 febbraio 1945 in Valle Agrogna (nel Torinese) nel corso di un rastrellamento condotto da Brigate Nere e truppe tedesche, Riccardo Gatto è incarcerato a Pinerolo. Il 6 marzo successivo Verrà fucilato con altri 2 compagni di prigionia presso la stazione cittadina.","Gatto, Riccardo"
last_letters,partigiano,"Peyrot, Renato",1945-03-06,6 marzo 1945,Stazione ferroviaria di Pinerolo,44.888996,7.337482,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,"Renato Peyrot è arrestato a Pinerolo il 21 febbraio 1945, da elementi della Brigata Nera Ather Capelli. Consegnato ai tedeschi, viene incarcerato e trattenuto per eventuali scambi di prigionieri. Dopo il 3 marzo viene selezionato per la fucilazione, in rappresaglia ad un attentato partigiano a San Germano Chisone. L'esecuzione avviene a Pinerolo, ad opera di un plotone nazifascista.","Peyrot, Renato"
last_letters,partigiano,"Peyrot, Renato",1945-03-06,6 marzo 1945,Stazione ferroviaria di Pinerolo,44.888996,7.337482,Torino,Piemonte,Italia,nazifascisti,fucilazione,1,"Renato Peyrot è arrestato a Pinerolo il 21 febbraio 1945, da elementi della Brigata Nera Ather Capelli. Consegnato ai tedeschi, viene incarcerato e trattenuto per eventuali scambi di prigionieri. Dopo il 3 marzo viene selezionato per la fucilazione, in rappresaglia ad un attentato partigiano a San Germano Chisone. L'esecuzione avviene a Pinerolo, ad opera di un plotone nazifascista.","Peyrot, Renato"
last_letters,partigiano,"Marsili, Enrico",1944-09-08,8 settembre 1944,Stazione di Crescentino,45.194349,8.107169,Vercelli,Piemonte,Italia,nazifascisti,fucilazione,1,"La mattina dell'8 settembre 1944 Enrico fu catturato a Crescentino (Vercelli), mentre passeggiava con l'amica Franca Rubatto, da soldati tedeschi nel corso di un rastrellamento ordinato per attuare una rappresaglia contro un attacco partigiano della sera prima. ","Marsili, Enrico"
last_letters,partigiano,"Marsili, Enrico",1944-09-08,8 settembre 1944,Stazione di Crescentino,45.194349,8.107169,Vercelli,Piemonte,Italia,nazifascisti,fucilazione,1,"La mattina dell'8 settembre 1944 Enrico fu catturato a Crescentino (Vercelli), mentre passeggiava con l'amica Franca Rubatto, da soldati tedeschi nel corso di un rastrellamento ordinato per attuare una rappresaglia contro un attacco partigiano della sera prima. ","Marsili, Enrico"
last_letters,partigiano,"Grecchi, Mario",1944-03-17,17 marzo 1944,Poligono di tiro di Perugia,43.107619,12.393944,Perugia,Umbria,Italia,nazifascisti,fucilazione,1,"Il 6 marzo 1944 il comando della Brigata Leoni, dislocato a Ripabianca (fraz. di Deruta, Perugia), viene circondanto dalle forze nazifasciste in azione di rastrellamento. Gravemente ferito e catturato, Mario Grecchi viene ricoverato sotto stretta sorveglianza all’ospedale di Città di Castello (PG). Il 16 marzo 1944 viene processato e condannato a morte dal tribunale di guerra tedesco. La sentenza Verrà eseguita il mattino seguente, al poligono di tiro di Perugia.","Grecchi, Mario"
last_letters,partigiano,"Busonera, Flavio",1944-08-17,17 agosto 1944,Via Santa Lucia,45.408606,11.875186,Padua,Veneto,Italia,nazifascisti,impiccagione,1,"Arrestato il 27 giugno 1944, probabilmente tradito da una delazione, Flavio Busonera è condotto alle carceri di Padova, in attesa di una precisa imputazione. I tentativi di liberarlo, da parte della famiglia e delle formazioni partigiane della zona, vengono vanificati il 17 agosto, quando Busonera è impiccato (con altri due compagni, mentre altri 7 prigionieri sono fucilati alla caserma di Chiesanuova) in rappresaglia alla morte del ten. col. della GNR Bartolomeo Fronteddu.","Busonera, Flavio"
last_letters,partigiano,"Moriani, Domenico",1944-10-24,24 ottobre 1944,Fontan Saorge,43.996716,7.551794,Alpes-Maritimes,Alpes-Maritimes,France,nazisti,colpo di pistola,1,"Fatto prigioniero il 17 ottobre 1944 a Upega (CN), nel grande rastrellamento nazifascista dell'ottobre 1944, Domenico Moriani riesce a fuggire. Ricatturato una manciata di giorni dopo, è tradotto ed incarcerato a Fontan Saorge, nei pressi del Col di Tenda. Fucilato il 24 ottobre con il compagno Giovanni Giribaldi.","Moriani, Domenico"
last_letters,partigiano,"Giribaldi, Giovanni",1944-10-24,24 ottobre 1944,Fontan Saorge,43.996716,7.551794,Alpes-Maritimes,Alpes-Maritimes,France,nazisti,colpo di pistola,1,"Fatto prigioniero il 17 ottobre 1944 a Upega (CN), nel grande rastrellamento nazifascista dell'ottobre 1944, riesce a fuggire con il compagno Domenico Moriani, dal quale non si separer� più fino alla morte. Ricatturato una manciata di giorni dopo, è tradotto ed incarcerato a Fontan Saorge, nei pressi del Col di Tenda. sarà fucilato il 24 ottobre.","Giribaldi, Giovanni"
last_letters,partigiano,"Giribaldi, Giovanni",1944-10-24,24 ottobre 1944,Fontan Saorge,43.996716,7.551794,Alpes-Maritimes,Alpes-Maritimes,France,nazisti,colpo di pistola,1,"Fatto prigioniero il 17 ottobre 1944 a Upega (CN), nel grande rastrellamento nazifascista dell'ottobre 1944, riesce a fuggire con il compagno Domenico Moriani, dal quale non si separer� più fino alla morte. Ricatturato una manciata di giorni dopo, è tradotto ed incarcerato a Fontan Saorge, nei pressi del Col di Tenda. sarà fucilato il 24 ottobre.","Giribaldi, Giovanni"
last_letters,partigiano,"Moriani, Domenico",1944-10-24,24 ottobre 1944,Fontan Saorge,43.996716,7.551794,Alpes-Maritimes,Alpes-Maritimes,France,nazisti,colpo di pistola,1,"Fatto prigioniero il 17 ottobre 1944 a Upega (CN), nel grande rastrellamento nazifascista dell'ottobre 1944, Domenico Moriani riesce a fuggire. Ricatturato una manciata di giorni dopo, è tradotto ed incarcerato a Fontan Saorge, nei pressi del Col di Tenda. Fucilato il 24 ottobre con il compagno Giovanni Giribaldi.","Moriani, Domenico"
last_letters,partigiano,"Fontanot, Spartaco",1944-02-22,22 febbraio 1944,Fort Mont-Valérien,48.873287,2.213032,Hauts-de-Seine,Hauts-de-Seine,France,nazisti,fucilazione,1,"Sorpreso dai tedeschi il 13 novembre 1943, viene arrestato e imprigionato a Fresnes, dove subisce ripetute torture. Quando anche gli altri elementi del suo gruppo sono catturati, viene convocato il Tribunale militare speciale, che si riunisce all'Hotel Continental di Parigi. Il processo dura 5 giorni, dal 17 al 21 febbraio. La sentenza finale, inappellabile, è la morte. ","Fontanot, Spartaco"
last_letters,nn,"Mainardi, Giorgio",1943-11-23,23 novembre 1943,Guado di Coccia sopra Palena,41.982566,14.139364,Chieti,Abruzzo,Italia,nazisti,nn,1,"Incaricato di portare alcuni messaggi al Comando Alleato, Giorgio Mainardi tenta di passare le linee tedesche nei pressi di Palena (Chieti). Scoperto dal nemico, viene raggiunto da una raffica e ucciso al Guado di Coccia.","Mainardi, Giorgio"
last_letters,partigiano,"Marchiani, Irma",1944-11-26,26 novembre 1944,Vicinanze del carcere di Pavullo,42.458581,13.150618,L'Aquila,Abruzzo,Italia,nazisti,fucilazione,1,"Catturata da una pattuglia tedesca l'11 novembre 1944 mentre tentava di attarversare le linee con la staffetta ""Balilla"", fu condotta a Rocca Corneta e da qui a Pavullo nel Frignano in provincia di Modena. Fu processata il 26 novembre da ufficiali tedeschi del Comando di Bologna e condannata a morte.  ","Marchiani, Irma"
last_letters,partigiano,"Falasca, Stelio",1944-02-11,11 febbraio 1944,Pineta di Pescara,42.453142,14.232243,Pescara,Abruzzo,Italia,nazisti,fucilazione,1,"La Banda fascista Fioresi lo fa prigioniero a Chieti nel gennaio 1944. Per alcune settimane Falasca è trattenuto in carcere, a San Francesco da Paola (CH), dove subisce numerose torture. Il 10 febbraio è processato con altri partigiani nel Municipio di Chieti, dal Tribunale militare tedesco. Condannato a morte, sarà fucilato il giorno dopo, a Pescara.","Falasca, Stelio"
last_letters,partigiano,"Pezzato, Aldo",1943-10-13,13 ottobre 1943,"Odi, comune di Faicchio",41.272343,14.462439,Benevento,Campania,Italia,nazisti,fucilazione,1,"Rastrellato e preso in ostaggio dai tedeschi il 9 ottobre del 1943, Aldo Pezzato viene rinchiuso nel carcere di Piedimonte d'Alife con altri 127 giovani, tra i quali molti militari sbandati. Evaso insieme a molti compagni di prigionia, si rifugia con Rosario De Leva (di 16 anni), Franco Dusmet de Smours (di 18) e Benedetto Bove (di 19), nella piccola cappella di San Francesco, presso Faicchio. Qui i quattro ragazzi vengono trovati dai tedeschi e passati per le armi.","Pezzato, Aldo"
last_letters,nn,"Medici, Alfio",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Medici, Alfio"
last_letters,nn,"Medici, Mirco",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Medici, Mirco"
last_letters,nn,"Negri, Olfano",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Negri, Olfano"
last_letters,nn,"Perghieri, Angelo",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Perghieri, Angelo"
last_letters,nn,"Pignatti, Ettore",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Pignatti, Ettore"
last_letters,nn,"Ravizza, Silvio",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Ravizza, Silvio"
last_letters,nn,"Zanardi, Urges",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Zanardi, Urges"
last_letters,nn,"Arletti, Aldino",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Arletti, Aldino"
last_letters,nn,"Barecca, Gaetano",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Barecca, Gaetano"
last_letters,nn,"Berchieri, Angelo",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Berchieri, Angelo"
last_letters,nn,"Borsari, Rino",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Borsari, Rino"
last_letters,nn,"Burani, Gilberto",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Burani, Gilberto"
last_letters,nn,"Catellani, Italico",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Catellani, Italico"
last_letters,nn,"Corradi, Atos",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Corradi, Atos"
last_letters,nn,"Ferrari, Ermes",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Ferrari, Ermes"
last_letters,nn,"Fieni, Oddone",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Fieni, Oddone"
last_letters,nn,"Forti, Corrado",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Forti, Corrado"
last_letters,nn,"Ghelfi, Italino",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Ghelfi, Italino"
last_letters,nn,"Ghelfi, Italino",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Ghelfi, Italino"
last_letters,nn,"Gualdi, Alberto",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Gualdi, Alberto"
last_letters,nn,"Gualdi, Alberto",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Gualdi, Alberto"
last_letters,nn,"Leschi, Arturo",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Leschi, Arturo"
last_letters,nn,"Lodi, Walter",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Lodi, Walter"
last_letters,nn,"Lugli, Amedeo",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Lugli, Amedeo"
last_letters,nn,"Albarani, Giovanni",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Albarani, Giovanni"
last_letters,nn,"Anonimo, Giovanni D.",1944-11-20,20 novembre 1944,Chiesa di Limidi,44.763167,10.925102,Modena,Emilia-Romagna,Italia,nazisti,fucilazione,1,nn,"Anonimo, Giovanni D."
